DATE,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,Target
2000-03-06,27.67941665649414,29.741055966081287,27.526702633561758,29.32109240301724,93609400,35.598401198255864,-1.0902591571667735,-0.0018923591629502745,-1.0883667980038232,1.3815597157083315,26.087826050725603,29.672330665588383,33.25683528045116,24.160586879815305,0.2220098419136037,1
2000-03-07,28.36663055419922,29.779235305888818,28.080291753181058,29.35927173106218,135061000,39.80444022377671,-1.0365525265075242,0.041451417197039264,-1.0780039437045634,1.4328639252573563,26.10693334201108,29.462349128723147,32.81776491543521,22.777652739447294,0.3367238750465544,1
2000-03-08,29.187458038330078,29.3783505042446,27.793943037154087,28.652959133769425,94290000,44.46945698501905,-0.917183002026075,0.12865675334279092,-1.0458397553688659,1.4436884639597247,26.503145253741103,29.242823219299318,31.982501184857533,18.737438208429317,0.48989567721731136,1
2000-03-09,30.54279899597168,30.542798995971683,29.0156590461731,29.11110529303551,88198800,51.19509622473982,-0.705089275375169,0.27260038399495756,-0.9776896593701265,1.449649284376786,26.630820606321535,29.181737327575682,31.73265404882983,17.48296677897668,0.7667789303068344,1
2000-03-10,30.84823989868164,31.306382075394737,30.390097721968548,30.409186979331594,85589000,52.588723419323614,-0.5065181152430398,0.37693723530166945,-0.8834553505447093,1.4115517893088863,26.88725154257278,29.105381202697757,31.323510862822733,15.242058811580721,0.8928667307675977,0
2000-03-13,29.931947708129883,30.61916079326552,29.779233689210855,29.817412193940612,61831800,48.147071676552045,-0.4182646674884545,0.37215254644500384,-0.7904172139334583,1.387084247891879,26.922483726551256,29.075793170928957,31.229102615306658,14.811698733162393,0.6987996986304844,0
2000-03-14,29.0538387298584,30.313729239825975,29.0538387298584,30.122836738315737,73489200,44.28673932039318,-0.4144022589104992,0.3008119640183673,-0.7152142229288665,1.377998980897286,26.94992159804417,29.007071781158448,31.064221964272726,14.183783862323532,0.5113669262175966,1
2000-03-15,29.13019371032715,29.51197868687141,28.614783991992393,28.88203347557338,53208000,44.701921301641015,-0.4005626268657565,0.25172127685048806,-0.6522839037162446,1.3436558176102666,26.96543636073778,28.958393859863282,30.951351358988784,13.764282016260355,0.5431017346178358,0
2000-03-16,29.13019371032715,29.531067935698623,28.4811592502019,29.301996949772064,77300800,44.701921301641015,-0.3851547940459028,0.21370328773627345,-0.5988580817821763,1.3226738796021562,26.970120381214564,28.924033546447752,30.87794671168094,13.510654813032845,0.5527557128811279,1
2000-03-17,30.351892471313477,30.390070952409467,28.862931708569793,29.092002595145743,81161600,51.41984335992134,-0.27123645071467806,0.2620973048539986,-0.5333337555686767,1.3372785484762646,26.97841905379405,28.920214843750003,30.862010633705957,13.428640142869469,0.8686478348982177,0
2000-03-20,29.74105453491211,30.466446108934353,29.473805007640753,30.161018077767093,47773000,48.262776546755845,-0.2276209863280485,0.24457021539250257,-0.47219120172055107,1.312661587963217,26.979572801685432,28.95552968978882,30.931486577892205,13.648217865620385,0.6987707449116649,1
2000-03-21,31.382736206054688,31.497271739653428,29.473810646075695,29.550167668474852,81648800,56.06946957031119,-0.059894993611159464,0.3298369664875133,-0.3897319600986728,1.3634329812213968,26.84547176542787,29.092018699645998,31.338565633864125,15.444421079280168,1.0098307699513822,1
2000-03-22,31.535438537597656,32.26082998095644,30.886404088276638,31.40181379803156,93975800,56.72358836731445,0.08437820654494388,0.37928813331489336,-0.2949099267699495,1.3642181891827112,26.73853726940675,29.229461002349858,31.720384735292967,17.0439251872818,0.9628759814583342,1
2000-03-23,34.16975402832031,34.47518199728854,32.56625719123713,32.62352493541867,148224000,66.10101505036353,0.406596015539197,0.5612047538473172,-0.1546087383081202,1.4767557085047234,26.16875328108064,29.490983295440678,32.813213309800716,22.530479781416147,1.20416116774818,0
2000-03-24,34.112483978271484,35.12421405708984,33.46344958808613,34.39882267982385,112196800,65.76736794905018,0.6498437420631156,0.6435619842969886,0.006281757766126965,1.4898991913975081,25.982972222196366,29.802137565612796,33.621302909029225,25.630143710383877,1.0643047662349798,0
2000-03-27,31.78359603881836,33.062575579119155,31.745417545078038,32.914633915875406,111434000,53.86144785209875,0.6472365840036787,0.5127638609900413,0.1344727230136373,1.5525539943829323,26.178689869665106,29.993030071258545,33.80737027285198,25.434843978959034,0.7347150323418722,1
2000-03-28,31.859966278076172,32.81442901858175,31.268199378962713,31.649984475164946,81114400,54.15454328313808,0.6439102361314823,0.407550010494276,0.23636022563720632,1.5521022547569396,26.542239351666442,30.221146678924562,33.900054006182685,24.346576695739312,0.7227318403767751,1
2000-03-29,32.73806381225586,33.27256281327229,32.108118561057935,32.12720781109424,64363800,57.49772906837926,0.7040137812814855,0.3741228445154233,0.3298909367660622,1.542137560502595,26.82358269794689,30.47121572494507,34.11884875194325,23.941499807059337,0.8107286383433553,0
2000-03-30,31.57363510131836,33.177132893646494,31.306385469263667,32.43265177577986,64178400,52.07465608285405,0.6501916043153173,0.25624053403940406,0.39395107027591325,1.5656096936368975,27.06572662166036,30.62393074035645,34.18213485905254,23.23806273508228,0.633452765676345,1
2000-03-31,32.45171356201172,33.062569346708415,31.802679290771486,32.37535658892463,64281400,55.48432946290388,0.670659786128585,0.2213669726821374,0.4492928134464476,1.5601328759049802,27.183170852240114,30.778552627563478,34.373934402886846,23.36290350510863,0.7326819568831123,0
2000-04-03,27.75577163696289,29.473804269237075,27.48852211638691,28.84385897073654,260118200,39.35749662149619,0.30444821049544046,-0.11587568236080575,0.4203238928562462,1.8032084880278252,27.2007086725623,30.782370376586915,34.36403208061153,23.270863550838364,0.07748679387794803,0
2000-04-04,27.049457550048828,28.099365923551076,25.94228144708282,27.96574122146897,181244400,37.58785190550121,-0.04228332960339287,-0.3700857779677113,0.32780244836431843,1.8284853443449989,26.906648634080728,30.716511726379398,34.52637481867807,24.806612978951996,0.018742001025808076,0
2000-04-05,26.381336212158203,27.03037053286253,26.22862225434542,26.954013553956138,82887600,35.94159314886712,-0.36675466199571005,-0.5556456882880227,0.18889102629231275,1.7565103408705995,26.345775887390367,30.576205635070803,34.80663538275124,27.671384724258573,0.00420292108471177,0
2000-04-06,26.266809463500977,26.877665497535883,26.042510763503785,26.8394869954087,66421400,35.65333142462099,-0.625926589979489,-0.6518540930174415,0.025927503037952406,1.6906992260964209,25.713374106985878,30.362406158447264,35.01143820990865,30.623607544146868,0.05952156818763283,1
2000-04-07,27.20218849182129,27.29763476723119,25.9613869114926,26.572243074115956,82613600,39.893439383152874,-0.7472313222947378,-0.6185270602661521,-0.12870426202858565,1.6653812710708618,25.32970204080012,30.18010358810425,35.030505135408376,32.143041080985256,0.19302385923717005,0
2000-04-10,26.285907745361328,27.06856730785938,26.266818487739425,27.06856730785938,60685400,37.30050696446874,-0.9068488066206442,-0.6225156356736468,-0.2843331709469974,1.6132376091430762,24.843572327897967,29.997801589965825,35.15203085203368,34.36404662261606,0.1399176621884202,0
2000-04-11,25.617778778076172,26.285902665730916,25.503243254478217,25.999563856736025,71961800,35.489159152652185,-1.074868818150918,-0.6324285177631366,-0.44244030038778154,1.553910957838793,24.322084479672956,29.825998592376713,35.329912705080474,36.906822050950645,0.11770662403802622,0
2000-04-12,24.243350982666016,25.121456608809822,24.05245845524345,25.08327810332531,153003800,32.0420594168856,-1.3039001747597645,-0.6891678994975864,-0.6147322752621781,1.5547259124812167,23.54004925490495,29.581656455993652,35.623263657082354,40.84698373856336,0.058204853803995225,0
2000-04-13,24.205177307128906,25.121461621594356,24.128820280923453,24.70149797746436,94316200,31.949238600481646,-1.4715266285587205,-0.6854354826372339,-0.7860911459214867,1.514577014494766,22.832454830852384,29.335405635833744,35.838356440815105,44.335168810741685,0.10554612186401559,0
2000-04-14,22.639850616455078,24.281526124899543,22.372601115080396,24.166990624310394,151217800,28.325711704664094,-1.7109577271893315,-0.7398932650142758,-0.9710644621750557,1.5427447284465075,21.816587163374468,28.949803543090823,36.08301992280718,49.2798948987602,0.05770632834170006,1
2000-04-17,23.174345016479492,23.212523509093135,22.296239686365773,22.678024612502174,119772200,31.195251426942892,-1.8364103711037991,-0.6922767271429946,-1.1441336439608045,1.49799752089514,21.050513250310075,28.62146806716919,36.1924228840283,52.904028536142945,0.14026181753456227,1
2000-04-18,24.606040954589844,25.02600441541294,23.174347338147456,23.365239820339774,91794600,38.318764604099094,-1.7995623634826394,-0.5243429756174678,-1.2752193878651716,1.523259083612162,20.62592220331971,28.282633304595947,35.939344405872184,54.14425890839532,0.25991046930102396,0
2000-04-19,24.03336524963379,24.892381481749375,23.861562003210675,24.873292232146806,53715400,36.68277459660426,-1.7958685406593347,-0.4165193222353303,-1.3793492184240044,1.4880848261069146,20.186999249934996,27.907529640197755,35.62806003046052,55.32937160544786,0.24909985488496253,1
2000-04-20,24.109724044799805,24.396062810177476,23.670671271220712,24.014277789673915,52387400,37.06858297085086,-1.7664174816744485,-0.30965461060035526,-1.4567628710740932,1.4336067341676182,20.102344429456455,27.40452814102173,34.706711852587006,53.29180399668817,0.2743959734261697,0
2000-04-24,20.349145889282227,20.769109500505685,19.85282525783632,20.540038439838344,313645800,28.01499762983768,-2.0232023170218874,-0.45315155675823515,-1.5700507602636522,1.6352704522244659,19.48209720338366,26.716361236572265,33.95062526976087,54.15605792367829,0.05992653032297487,1
2000-04-25,21.18906021118164,21.227238698048634,20.654561395043725,20.99816777684667,159517400,32.00919785054559,-2.1343288681309325,-0.4514224862938241,-1.6829063818371084,1.5811863348346047,18.963117076309434,26.186634445190432,33.410151814071426,55.16949789023158,0.15407612532791834,0
2000-04-26,20.769105911254883,21.723568499088287,20.578213393688202,21.37996196746826,107091200,31.080597390073407,-2.2305716216363827,-0.4381321918394194,-1.7924394297969632,1.550055532732139,18.540750862557697,25.632091426849367,32.723431991141034,55.33173587905946,0.15711803914185363,1
2000-04-27,21.32269287109375,21.360871372205825,20.578212099408294,20.59730134996433,77669800,33.80666648385659,-2.236395085602094,-0.35516452464410464,-1.8812305609579896,1.4952415141653814,18.565586384485528,25.061322879791263,31.557059375096998,51.83873593954381,0.21222431733497016,0
2000-04-28,21.30360221862793,21.685387204624845,20.845460235431627,21.609030207425462,78082600,33.75707811682302,-2.2169945457650755,-0.26861118784566873,-1.9483833579194068,1.4484333323816556,18.620882019284245,24.54782123565674,30.474760452029237,48.288922747761966,0.22631581845254756,1
2000-05-01,22.42986488342285,22.601668103806514,21.895365975562562,22.258061663039186,107811000,39.404157411270326,-2.086685482367642,-0.11064169955858816,-1.9760437828090538,1.4376928004385792,19.37085020912135,24.046728801727298,28.722607394333245,38.88993493593254,0.3271058704495426,0
2000-05-02,21.341777801513672,22.44895410964229,21.227242321362436,22.23897239603169,97716200,36.19397753355056,-2.0476105647884175,-0.05725342558349089,-1.9903571392049266,1.4222655852843846,19.245520721868314,23.726029109954837,28.20653749804136,37.76871694224312,0.23393071701631166,1
2000-05-03,21.551759719848633,21.62811670734145,21.017260807398888,21.494491979229014,55354800,37.256309646030815,-1.9769110254527469,0.010756891001743929,-1.9876679164544908,1.3643077506171117,19.158504865041014,23.451144218444824,27.743783571848635,36.60921030904375,0.2787626280449007,0
2000-05-04,21.51357650756836,21.761736662491508,21.16997013921323,21.47539802219557,43317200,37.13523309594202,-1.902036702161375,0.06850497143449275,-1.9705416735958678,1.3091262343786236,19.06528140149088,23.207756233215335,27.35023106493979,35.699055006409246,0.2955111624731693,1
2000-05-05,21.72356414794922,21.933545875214108,21.34177918928579,21.45631467688482,36402200,38.32235130653084,-1.8049477003253749,0.13247517861639446,-1.9374228789417693,1.257886266632173,19.051661346754795,22.980593967437745,26.909526588120695,34.19348191130338,0.3400290943052592,0
2000-05-08,21.32269287109375,21.799924134994686,21.284514369981675,21.666299381102423,36187600,36.890185228868965,-1.7402899494585675,0.15770634358656155,-1.897996293045129,1.204852230802233,19.237079718005106,22.686619186401366,26.136158654797626,30.41034400104848,0.30230312947517535,0
2000-05-09,20.711835861206055,21.51358434615597,20.616389612997732,21.43722734758931,60778400,34.75850697706278,-1.718529137466117,0.14357372446320982,-1.8621028619293267,1.1828766952562333,19.298907990623967,22.407915592193604,25.51692319376324,27.749190582034704,0.22723133096695336,0
2000-05-10,20.21551513671875,20.730924871082685,20.081890390772546,20.69274637224091,67740000,33.08565289957069,-1.7214882270326584,0.11249170791733487,-1.8339799349499932,1.1447451084743694,19.273968589271345,22.137802410125733,25.00163623098012,25.872792319661173,0.16438568128343894,1
2000-05-11,20.730924606323242,20.807281603031615,20.08189013430207,20.349139622781376,58390800,36.50326678075476,-1.66307321727124,0.1367253741430028,-1.7997985914142427,1.1147912770640247,19.21353747787137,21.962181091308597,24.710824704745825,25.030698016828456,0.27602471288635944,1
2000-05-12,21.017261505126953,21.30360021773086,20.845458277564607,20.90272602008539,37886000,38.38601672457559,-1.5755123804621824,0.17942896876164838,-1.7549413492238308,1.0760687295171385,19.238243738312228,21.8027853012085,24.36732686410477,23.524898561966037,0.34684908066094816,1
2000-05-15,21.18906021118164,21.20814945461514,20.769096855644708,21.074524750580657,33899600,39.54427640744261,-1.4752512881149755,0.22375204888708433,-1.6990033370020599,1.0305675773352307,19.183384377640564,21.730245780944824,24.277107184249083,23.440704987677528,0.3937544129686333,1
2000-05-16,21.227249145507812,21.570855696424307,21.093624375706955,21.24633839833651,48410600,39.81511864693625,-1.3768407590292924,0.25773006237821416,-1.6345708214075065,0.9910435590053822,19.17101693944241,21.63289098739624,24.094765035350072,22.760471999680195,0.41761523254498445,0
2000-05-17,20.67365837097168,21.112711134159444,20.540033616958013,21.03635413186592,53242000,37.212537687782095,-1.3282090870986103,0.24508938744711717,-1.5732984745457275,0.9693415568299835,19.379384172069468,21.436271858215335,23.493159544361202,19.19072215309283,0.31461956032402116,0
2000-05-18,20.21551513671875,20.788192619345345,20.12006888961432,20.788192619345345,53640400,35.16396584072814,-1.3115181025679874,0.20942429758219205,-1.5209424001501795,0.9478259977514865,19.52168735762427,21.245379352569582,22.969071347514895,16.226511810784267,0.20126211095982183,0
2000-05-19,19.871910095214844,20.139159606581806,19.700106837907512,19.967356349274475,66578000,33.66700866434475,-1.310905133923871,0.1680298129810467,-1.4789349469049178,0.9169390192557545,19.828517733819947,21.033488655090334,22.23845957636072,11.457642058620372,0.01800556371482762,0
2000-05-22,19.60466194152832,19.929179227804834,19.070162881778764,19.891000723537008,69955000,32.50785835508263,-1.3168047390247146,0.1297041663041627,-1.4465089053288773,0.9128016854536343,19.663100921786295,20.996264457702637,22.329427993618978,12.699054525646922,-0.021917408736283558,0
2000-05-23,19.299240112304688,20.024631926614855,19.261061595762047,19.50922195328921,57963200,31.18635028094214,-1.3307847494660088,0.09257932469029484,-1.4233640741563036,0.9021423029821467,19.3726564567793,20.90177345275879,22.43089044873828,14.631456985557021,-0.024006124013939444,1
2000-05-24,20.02462387084961,20.330051880319196,19.241964596583802,19.2801430977675,85482400,37.66745121038739,-1.268706739876933,0.12372586742349667,-1.3924326073004296,0.9154240873216644,19.28637437030143,20.86454935073853,22.442724331175626,15.127812768994561,0.2338934242715311,0
2000-05-25,18.783823013305664,19.776464066854338,18.66928750712697,19.71919631376499,94348800,32.09845128739682,-1.30459319120094,0.07027153287959176,-1.3748647240805318,0.9468463927788768,18.92375529384983,20.737605857849125,22.55145642184842,17.493345918837186,-0.03857326599045564,0
2000-05-26,18.764732360839844,19.12742810331793,18.44021511756998,18.95562485688094,55822000,32.02001160392446,-1.3193650989455001,0.04439970010802541,-1.3637647990535255,0.9283011494195248,18.61712856407562,20.610662364959715,22.60419616584381,19.344684470435173,0.03702064060784002,1
2000-05-30,19.356496810913086,19.585567779089573,18.936533369256196,19.07015810069248,68536400,37.14730796584914,-1.2686967503184938,0.07605443898802555,-1.3447511893065194,0.9206250257645394,18.58371961489733,20.456993961334227,22.330268307771124,18.314267970920596,0.20626375348747875,0
2000-05-31,19.108341217041016,19.45672006540365,18.95562720132041,19.437630813438577,54968200,35.9236837034442,-1.2343371313860665,0.08833124633636236,-1.3226683777224288,0.8906584427873038,18.42835607948626,20.345322132110596,22.26228818473493,18.844292955173493,0.17735972335656455,1
2000-06-01,19.71919822692871,20.158251043210765,19.490127192346772,19.661930468283227,94507200,41.06957363541515,-1.1446213478851632,0.14243762386981262,-1.2870589717549759,0.9020335416003356,18.405580941018336,20.2536940574646,22.101807173910863,18.249639904727726,0.35539417858694966,1
2000-06-02,20.253694534301758,20.38731928617745,19.852820278674674,20.158248282961974,80463200,45.21540153301815,-1.0186492041223865,0.21472781410607156,-1.233377018228458,0.8853255071466503,18.440087373344937,20.19069995880127,21.941312544257606,17.340781538316406,0.517992152011196,1
2000-06-05,20.42549705505371,20.883639045073608,20.158247560875438,20.163019873271477,64400000,46.51781926257924,-0.8946394977625332,0.2709900163727399,-1.165629514135273,0.8739016483646159,18.524595136780434,20.125796604156495,21.726998071532556,15.911931327432491,0.5935861154899966,1
2000-06-06,21.26542091369629,21.341777900819075,20.71183275705608,20.82636823774026,99019000,52.46730374614092,-0.7202831009477144,0.35627713055004695,-1.0765602314977614,0.8769287338932408,18.530563831286187,20.122933006286623,21.715302181287058,15.826412327695587,0.8587383897359588,1
2000-06-07,21.532670974731445,21.60902796400354,20.50185161955813,21.150886028370955,76310600,54.21263729531299,-0.5541516387344672,0.41792687421063546,-0.9720785129451026,0.8933749917898243,18.468708653179664,20.16397476196289,21.859240870746117,16.81480093876291,0.9036818189419635,0
2000-06-08,21.017261505126953,22.0289916229941,20.845458277564607,21.857188395431752,94765600,50.371250958413825,-0.45879182815140496,0.4106293478349582,-0.8694211759863631,0.914100588478372,18.46628030637159,20.204062080383302,21.941843854395014,17.202300874921317,0.7339762785249957,0
2000-06-09,21.017261505126953,21.284510970223934,20.864547525071533,21.265421722717008,35710200,50.371250958413825,-0.37885132894072626,0.3924558776365096,-0.7713072065772358,0.8788050782408027,18.457753089279148,20.21837892532349,21.97900476136783,17.416092977060188,0.7268746043163669,0
2000-06-12,20.42549705505371,21.07453154091523,20.272783058380412,21.07453154091523,49260600,46.02836115998879,-0.359108770545717,0.32975874882521516,-0.6888675193709322,0.8733010356903753,18.46519341658945,20.188790702819826,21.912387989050202,17.07479473735528,0.5686663741364949,1
2000-06-13,20.730924606323242,20.769103104677427,20.196425629364633,20.387318121135564,44289200,48.49653932652934,-0.3151839555133584,0.298946851086059,-0.6141308065994174,0.8518279242348338,18.486653723469313,20.165883922576906,21.8451141216845,16.654169046640153,0.6682439620388616,1
2000-06-14,21.532670974731445,21.685384953275637,21.227243017643055,21.322689254233175,79992400,54.39257289986919,-0.21322111143534883,0.3207277561312549,-0.5339488675666038,0.8591588115718024,18.456347572313973,20.181155014038087,21.9059624557622,17.093248037828666,0.8917874911713004,1
2000-06-15,22.1053524017334,22.200798655626894,21.570853379929826,21.628121132265925,65592600,58.08376449599421,-0.0852218335913335,0.3589816271802162,-0.4442034607715497,0.8455137308092058,18.333937895485835,20.252739715576173,22.17154153566651,18.948565448798085,0.9827524830234956,1
2000-06-16,22.16261863708496,22.33442188233368,21.8381013960596,22.18170788655704,68710600,58.44593638210416,0.02060193658334697,0.37184431788391736,-0.3512423813005704,0.8205713561995539,18.250208014382736,20.350094890594484,22.449981766806232,20.637612625406334,0.9315765213410729,1
2000-06-19,22.506221771240234,22.544400264490854,21.99081211235687,22.162615331984657,46604800,60.64326346563356,0.13068745455500164,0.3855438686844576,-0.254856414129456,0.8015011273377275,18.186805107228594,20.481810474395754,22.776815841562914,22.410180682378048,0.9410471813718049,1
2000-06-20,22.888025283813477,22.983471594421538,22.525329303502836,22.56350782774606,62275000,62.98544842156375,0.24590473653801226,0.40060892053397457,-0.15470418399596234,0.7783403198979829,18.15388832523352,20.645978641510013,23.138068957786505,24.141169179222057,0.9498325417140928,1
2000-06-21,24.644224166870117,25.102366211800316,23.49886905454463,23.51795830641672,160399600,71.41281611968985,0.47346799102450987,0.5025377400163777,-0.0290697489918679,0.8809117919043298,17.931043477947313,20.913227844238286,23.89541221052926,28.519599064307823,1.1255475625191103,0
2000-06-22,24.396066665649414,25.045101303076706,24.2242633792716,24.854208762656917,87315200,69.02147207654664,0.6265666035188389,0.5245090820085654,0.10205752151027345,0.8766208013258137,17.803173407615994,21.131799983978272,24.46042656034055,31.503483649154166,0.9903323648335655,0
2000-06-23,23.727937698364258,24.453329196785692,23.517955948821214,24.415150696868775,49811600,62.913111762698755,0.68607726146152,0.4672157919609973,0.21886146950052277,0.8808174046571469,18.05022982881169,21.3790057182312,24.707781607650706,31.14060525818424,0.8528221872189,1
2000-06-26,24.281526565551758,24.47241906999792,23.67067055132404,23.67067055132404,48287000,65.62744969134967,0.7690448118023774,0.4401466738414837,0.3288981379608937,0.8751696270869135,18.323905667077646,21.654845428466796,24.985785189855946,30.763920919152795,0.8942852956292309,0
2000-06-27,24.071544647216797,24.47241890383183,23.937919895011788,24.20516939942181,31071200,63.72236349604016,0.8085331405292919,0.38370800205471856,0.42482513847457337,0.8508360114964226,18.577197484240486,21.890597820281982,25.20399815632348,30.27236042838062,0.829110069074898,1
2000-06-28,24.109724044799805,24.453330563253008,24.014277789673915,24.128813295824983,37459200,63.927403387601004,0.8333028868828798,0.32678219872664516,0.5065206881562346,0.8214229230737562,18.959097293714564,22.140666961669922,25.32223662962528,28.739600965619637,0.8094474251125391,0
2000-06-29,23.575227737426758,24.109726827829956,23.537049230969387,23.899745042314414,38449000,58.90776698862242,0.800575172048859,0.23524358711409943,0.5653315849347595,0.8036553997728143,19.306142468309208,22.333468437194824,25.36079440608044,27.1102178096423,0.7050917729036353,1
2000-06-30,24.434240341186523,24.434240341186523,23.42251007705927,23.537045578658578,52356400,63.82412748126771,0.8343356581962169,0.2152032586091659,0.619132399587051,0.8185178900838458,19.54262654013678,22.542495727539062,25.542364914941345,26.615235718887057,0.8153045175422474,0
2000-07-03,24.434240341186523,24.453329591453073,24.243347838521004,24.338794089853764,15734800,63.8241274812677,0.8512780828621409,0.18571654662007187,0.665561536242069,0.7750510231444332,19.803552896730352,22.742932891845705,25.682312886961057,25.848732958880987,0.7876979927997444,0
2000-07-05,23.97609519958496,24.396058650533103,23.89973820850348,24.396058650533103,34824400,59.42632454791203,0.8183036967847492,0.12219372843414411,0.6961099683506051,0.7578689595400483,19.97619725932509,22.878466606140137,25.780735952955183,25.371187648005513,0.6890983334557427,1
2000-07-06,24.720582962036133,24.949654001066584,23.97610208518717,24.090637604702394,47873200,63.7923869166704,0.8425330027397706,0.1171384275113323,0.7253945752284383,0.7732753768215894,20.096894494658926,23.03786220550537,25.978829916351813,25.531602581976024,0.7860828342869595,1
2000-07-07,25.045116424560547,25.312366142505553,24.606063316508035,24.820817554142415,54153200,65.5335091310006,0.8778032707664245,0.12192695643038887,0.7558763143360356,0.7684916231912986,20.329409806055214,23.23925495147705,26.149100096898888,25.04249943896667,0.8103019890808832,0
2000-07-10,24.2624454498291,24.835123155175186,24.243356192984233,24.644230586726493,52689800,58.25761322588828,0.832997924133327,0.061697287837833015,0.771300636295494,0.7708679523616568,20.65609510725653,23.40151414871216,26.14693319016779,23.46360174823745,0.6567941520250535,0
2000-07-11,24.16698455810547,24.586947954849798,23.976092105039868,24.07153833157267,37164800,57.42024013702602,0.7807860523700896,0.007588332859676417,0.7731977195104132,0.759438516465105,21.21187571625691,23.58858852386475,25.965301331472592,20.151377902101295,0.6216798328324055,1
2000-07-12,24.52968406677246,24.739665798083355,23.57522165172295,23.899738872839784,58370200,59.78537802900051,0.7599147626216727,-0.010626365510992386,0.7705411281326651,0.788367490029055,21.787519505431643,23.77852649688721,25.769533488342777,16.74626046921961,0.6886376022557564,0
2000-07-13,24.415143966674805,24.434233211371186,23.63248493412307,24.0715375621399,80843200,58.676928546041445,0.7257655132369543,-0.035820491916568664,0.7615860051535229,0.7961411787876504,22.219680650877507,23.922650146484376,25.625619642091245,14.23729800151037,0.6445985443253416,0
2000-07-14,24.109724044799805,24.35788430812712,23.95701003659838,24.281527304026408,51180600,55.710833468875556,0.6663755888886769,-0.07616833301187687,0.7425439219005537,0.7719978038797057,22.549808933855118,24.022868728637697,25.495928523420275,12.263812548137032,0.5294812595081816,0
2000-07-17,23.88065528869629,24.30061885092756,23.670673507580656,23.899744541524985,53992800,53.52543284516849,0.5939777064891629,-0.11885297232911274,0.7128306788182757,0.7618511995559342,22.91941768384624,24.108770561218265,25.298123438590288,9.866557685734788,0.40410109696542895,1
2000-07-18,23.97609519958496,24.281523163910883,23.65157798748867,23.708845730799776,70617200,54.329288434825635,0.5381001823269393,-0.13978439719306912,0.6778845795200085,0.7524293407606685,23.257678977064216,24.182264232635497,25.106849488206777,7.646804672024829,0.3885072891827869,0
