DATE,Close,High,Low,Open,Volume
2004-09-28,3.1508677005767822,3.1642794524540827,2.985698798258223,3.0127721839772974,338581080
2004-09-29,3.2556815147399902,3.353541084898317,3.135220637075189,3.1468943391180195,610329060
2004-09-30,3.2189218997955322,3.2859832706183245,3.204019609576701,3.226373636481643,275160564
2004-10-01,3.2929375171661377,3.3341670988494236,3.2015360807227546,3.2487266256523477,302497200
2004-10-04,3.354534149169922,3.399489480934348,3.32895153392042,3.359253511299344,260455284
2004-10-05,3.4367456436157227,3.4407196186760833,3.2844920438025516,3.344598830694135,299464236
2004-10-06,3.404705047607422,3.43873301145352,3.377880831298679,3.4163789851631123,267628104
2004-10-07,3.4486677646636963,3.474250378461884,3.391541337507568,3.4007308891470958,282301416
2004-10-08,3.4208500385284424,3.4692821834422523,3.403215374782403,3.4454383310228187,221390388
2004-10-11,3.359501600265503,3.4489160456385233,3.3244812087038986,3.4027179314614733,209442348
2004-10-12,3.4126529693603516,3.417869729103067,3.3133035827151986,3.3391344232429385,233310456
2004-10-13,3.4995839595794678,3.565402538901445,3.4792178692232034,3.5596907482148925,395324280
2004-10-14,3.5269057750701904,3.536343315923257,3.4414643573352937,3.5023165360408917,208842948
2004-10-15,3.5793113708496094,3.6138355456147058,3.525662707194835,3.599678643897275,263895840
2004-10-18,3.7047410011291504,3.7057343766503723,3.50728383490469,3.5567105377980424,280726992
2004-10-19,3.6744391918182373,3.785214055411076,3.6597848908543233,3.738022800244137,362197440
2004-10-20,3.489400863647461,3.700517766522795,3.4672950643070695,3.676673915007202,454453092
2004-10-21,3.710204601287842,3.7288326392886657,3.5174668074816258,3.586515157784773,582996420
2004-10-22,4.2827067375183105,4.474948362579252,4.075314594879893,4.235764411338565,1474200324
2004-10-25,4.654521942138672,4.829128399804525,4.285686665228776,4.381310065006793,1309257432
2004-10-26,4.515432834625244,4.78466931850655,4.470725728781062,4.628193974790574,891391716
2004-10-27,4.619003772735596,4.707176612036169,4.514687044013571,4.538282905844444,533725740
2004-10-28,4.801061630249023,4.828135018292416,4.60981483092925,4.636638810248053,593278128
2004-10-29,4.734993934631348,4.966229853862272,4.7340005592709495,4.939901857352368,845653500
2004-11-01,4.868868350982666,4.909601955952334,4.7506429314697955,4.80727196562636,488507004
2004-11-02,4.840056896209717,4.9488440588693905,4.802054957752929,4.937170121586848,453398148
2004-11-03,4.760577201843262,5.007211656359834,4.737726725832256,4.922267402941706,554992452
2004-11-04,4.587460517883301,4.729033813019946,4.5539299507971105,4.6803527301379875,575807616
2004-11-05,4.206207275390625,4.527850833878253,4.1863373975698295,4.519902882749935,792530676
2004-11-08,4.285686016082764,4.357465552279166,4.207448356652128,4.245449816518697,447224328
2004-11-09,4.190062522888184,4.351504714577509,4.104870291349234,4.324183815662932,442125432
2004-11-10,4.1691999435424805,4.284941207600749,4.131198005288422,4.238992265097989,425334240
2004-11-11,4.545733451843262,4.5638645654315475,4.161995680743978,4.2007420564738345,598820580
2004-11-12,4.520399570465088,4.714130967106127,4.406146726101791,4.60062350925355,669174156
2004-11-15,4.5916829109191895,4.677372084496884,4.439678463713265,4.4819023682395205,475583940
2004-11-16,4.2854390144348145,4.457561336921268,4.242966645604907,4.408632263153466,835859304
2004-11-17,4.284444808959961,4.408631896230029,4.1975138005447805,4.1980111982084125,724590684
2004-11-18,4.161252021789551,4.332132491304092,4.116295507981716,4.2295545171554005,664518816
2004-11-19,4.207449436187744,4.221855512817479,4.135917870541295,4.199998408905926,350421228
2004-11-22,4.100647926330566,4.209932470427208,4.006514368275334,4.085000489225329,494233272
2004-11-23,4.160754680633545,4.2429663276934075,4.135421001132792,4.171931220425995,496035468
2004-11-24,4.340576648712158,4.401429060745012,4.28469300713476,4.342067421827187,610628760
2004-11-26,4.4555745124816895,4.471470415281053,4.354485884461443,4.366407811560966,258944796
2004-11-29,4.496804237365723,4.5439950178425415,4.408879854028324,4.479666971266217,426237336
2004-11-30,4.519902229309082,4.5452368522869975,4.47693389094304,4.488358891565283,307692000
2004-12-01,4.46973180770874,4.532818489974329,4.459548170336525,4.519157328324253,314249436
2004-12-02,4.455821990966797,4.50822905571407,4.434710277058844,4.468240841079075,250185564
2004-12-03,4.480660438537598,4.4970527916358645,4.4111151576115,4.46948295216537,234533232
2004-12-06,4.378578186035156,4.488110246057487,4.371871600673978,4.449115884273966,249909840
2004-12-07,4.257868766784668,4.376342641768805,4.236011665531278,4.3713752908517005,274561164
2004-12-08,4.2218546867370605,4.313752091682297,4.190807326020287,4.231044001296419,301370328
2004-12-09,4.30754280090332,4.309282036119951,4.184350049256954,4.228560698571793,305853840
2004-12-10,4.263333320617676,4.3435572647438905,4.254391994723045,4.307543025717287,172515312
2004-12-13,4.233528137207031,4.301334175742911,4.208689964750909,4.276248487630393,192551256
2004-12-14,4.438188552856445,4.441417141735702,4.212416389798342,4.247188793684954,443092464
2004-12-15,4.4652605056762695,4.4878625184011245,4.387767755402113,4.42080139349824,458381160
2004-12-16,4.3830485343933105,4.482895311678462,4.370133233353799,4.3949704599516215,342569088
2004-12-17,4.472712516784668,4.483143670088922,4.38503612001745,4.390251460038905,295152552
2004-12-20,4.5954084396362305,4.680849151289883,4.517170765777636,4.520400301251583,392986620
2004-12-21,4.563864707946777,4.666443624233635,4.555172317414684,4.627448311843321,220431348
2004-12-22,4.627200603485107,4.640861766765809,4.5454863453831,4.567590965120914,156123720
2004-12-23,4.666939735412598,4.684326410018731,4.619749428781824,4.65576319593036,144439416
2004-12-27,4.766538619995117,4.801061614631643,4.696744877812066,4.697986242294932,243919836
2004-12-28,4.787649631500244,4.807271518785786,4.74418389275863,4.771505741601679,165666168
2004-12-29,4.791126728057861,4.806526652840929,4.7633088983460015,4.7633088983460015,107016876
2004-12-30,4.907862186431885,4.923510098226555,4.765047542149816,4.792865368407345,235935828
2004-12-31,4.788395404815674,4.964491694139626,4.782682667048758,4.948347802937155,306433260
2005-01-03,5.034781455993652,5.057879920757812,4.854709786835953,4.902894887128183,633134232
2005-01-04,4.830865859985352,5.040245179022976,4.80553265571074,5.002244189457802,549685764
2005-01-05,4.806278228759766,4.890475677136839,4.774486426252988,4.804787455598274,329134536
2005-01-06,4.683084011077881,4.865638411877565,4.66246969461347,4.845272557604802,415068516
2005-01-07,4.814722061157227,4.824657235872966,4.688796691349963,4.734994567549248,386129484
2005-01-10,4.844775676727295,4.920281215147064,4.764551722469506,4.830866525124548,301282416
2005-01-11,4.8070220947265625,4.910594859417317,4.798080768774411,4.858683772716444,278069652
2005-01-12,4.852723121643066,4.866383809601846,4.731517111882213,4.826644056686596,326784888
2005-01-13,4.851480960845947,4.902646658366458,4.8196891606310075,4.852722798463013,273702024
2005-01-14,4.966726303100586,4.96772015181657,4.8216764493091935,4.868122312636178,385226388
2005-01-18,5.064338684082031,5.0921565141435625,4.934189914313215,4.99156480997067,526377096
2005-01-19,4.9004106521606445,5.0991103562455855,4.885757535734194,5.0829650469345475,449857692
2005-01-20,4.816461086273193,4.874331955885332,4.768773380860271,4.78119175835655,359703936
2005-01-21,4.6763787269592285,4.852227028258594,4.672404751374716,4.831860225914957,369965664
2005-01-24,4.488607883453369,4.702457149063646,4.478673182484954,4.686561248905151,560347092
2005-01-25,4.39919376373291,4.526361941256277,4.378579443708189,4.518909967265063,425941632
2005-01-26,4.700222015380859,4.704444452668264,4.449612648214224,4.452593247859603,491823684
2005-01-27,4.671411514282227,4.690783995096682,4.599879951640372,4.688300792701767,264830904
2005-01-28,4.727543354034424,4.835834067393991,4.628193967176716,4.719595403085807,487839672
2005-01-31,4.858684062957764,4.87706458685942,4.761819298305323,4.810748368407299,383484132
2005-02-01,4.766289234161377,4.884515122197388,4.734746839263986,4.827886090310381,752806440
2005-02-02,5.11550235748291,5.384739298757731,5.0583773506775005,5.353692883352887,1310660028
2005-02-03,5.237205505371094,5.299547741819949,5.111776592464471,5.116247491869555,519004476
2005-02-04,5.075762748718262,5.159961617849604,5.032049019767687,5.1281698149764585,592179228
2005-02-07,4.868868350982666,5.1264313791300165,4.855953048558799,5.098117571943769,517897584
2005-02-08,4.9336934089660645,4.967969360017056,4.83161141565232,4.891966431703864,458740800
2005-02-09,4.758341312408447,5.007211940768199,4.705686255651638,4.986348687828534,686173140
2005-02-10,4.66892671585083,4.773988831759605,4.60112114938748,4.768027632404721,758548692
2005-02-11,4.654521942138672,4.776721332327745,4.621487354253844,4.6361418915715955,524115360
2005-02-14,4.793362617492676,4.795597830788489,4.495562921030645,4.541511864263857,1540945512
2005-02-15,4.848998069763184,4.963497966356409,4.795597629021768,4.808512930371821,1030280688
2005-02-16,4.927980422973633,4.950830424839797,4.8258984348097265,4.835833609184781,660630708
2005-02-17,4.915313243865967,4.96126265754174,4.888240803990913,4.913575428342206,416159424
2005-02-18,4.916555881500244,4.938660972153149,4.8845151422824875,4.930465032272893,339096564
2005-02-22,4.7531256675720215,4.940150491944555,4.728785365124033,4.880540863610739,538808652
2005-02-23,4.817206859588623,4.830370624748223,4.685816723692006,4.801062021024732,622816560
2005-02-24,4.6915283203125,4.715372169131884,4.526111205024418,4.55442642623167,1031539428
2005-02-25,4.616520404815674,4.717112110865281,4.60757907758728,4.69798667202794,398541060
2005-02-28,4.669175148010254,4.715870425287388,4.616023639443887,4.619749626025043,312423264
2005-03-01,4.621239185333252,4.712888606090326,4.520399976281217,4.701464077846409,372075552
2005-03-02,4.599381923675537,4.661226764174005,4.5790160700416385,4.61850641291277,291128580
2005-03-03,4.644835948944092,4.66321505583691,4.577774333756262,4.62297884394247,304039656
2005-03-04,4.617265701293945,4.650796269322164,4.596650436039051,4.637135579891895,270693036
2005-03-07,4.689542293548584,4.709163708432352,4.6453311663027606,4.663959678909005,346349304
2005-03-08,4.599879264831543,4.715372531911188,4.594166527718243,4.696744494009059,321522156
2005-03-09,4.5042548179626465,4.5862184667087575,4.474699177432108,4.575289917107771,453961584
2005-03-10,4.47022819519043,4.500530171414195,4.406147191775884,4.4958108094646825,437981580
2005-03-11,4.416082859039307,4.4943205372390675,4.399938966864621,4.481654169680341,320810868
2005-03-14,4.346289157867432,4.430984470070185,4.286183555330084,4.4292461813831485,445418136
2005-03-15,4.436201572418213,4.470725989259739,4.326917476958382,4.353989920289467,416467116
2005-03-16,4.361440181732178,4.436201275124445,4.3467870642186535,4.388762031973545,283967748
2005-03-17,4.453090667724609,4.46178305892471,4.366407645750329,4.399442234444695,330093576
2005-03-18,4.4717183113098145,4.480659636240705,4.428749028730274,4.44116787737853,283316400
2005-03-21,4.492581844329834,4.524621633460996,4.402422256323774,4.452593158621907,299048652
2005-03-22,4.4359517097473145,4.518908731192193,4.41732461943281,4.50003223218855,225042732
2005-03-23,4.445390224456787,4.476685570974194,4.420304538768616,4.420304538768616,193606200
2005-03-24,4.452096462249756,4.49208419923204,4.450854151439775,4.488110224423885,148059792
2005-03-28,4.5059943199157715,4.58994520658573,4.494320381873244,4.512452444476048,349170480
2005-03-29,4.460044860839844,4.552191677189423,4.422788310844014,4.496804013200349,258661080
2005-03-30,4.481902122497559,4.506739350127796,4.460789461500007,4.4866214844367125,249194556
2005-03-31,4.483392238616943,4.505248867829534,4.412108666625974,4.419808628891069,270473256
2005-04-01,4.4717183113098145,4.543994297236911,4.470475527248601,4.514438658468107,247032720
2005-04-04,4.602115631103516,4.602861017832701,4.46675245456062,4.469483646188638,322732944
2005-04-05,4.6835808753967285,4.725555840884824,4.658743648515455,4.662717623746912,349118532
2005-04-06,4.699725151062012,4.710405238876655,4.658991550751543,4.700222075429689,209893896
2005-04-07,4.812487602233887,4.833847308360832,4.685320374814152,4.688797426215891,387300312
2005-04-08,4.770014762878418,4.845768278152176,4.755112238045346,4.810747889044943,204459336
2005-04-11,4.799323558807373,4.838317924589537,4.7767210718192015,4.795845561427275,216203580
2005-04-12,4.817454814910889,4.828879343313411,4.704444742945751,4.79361096279921,292491216
2005-04-13,4.791871547698975,4.826395960114263,4.712392516902386,4.805284246427716,261969768
2005-04-14,4.755113124847412,4.8273900761472195,4.721582556035059,4.800317632133926,245861892
2005-04-15,4.594912052154541,4.727543061293063,4.58646670406025,4.721581861820063,462632904
2005-04-18,4.64384126663208,4.666443754299816,4.557407657622067,4.584480098513734,261749988
2005-04-19,4.753871440887451,4.768773494237281,4.670168545699942,4.702457747741954,336862800
2005-04-20,4.920280933380127,4.979891512083732,4.8658880609588815,4.932202859816312,617441940
2005-04-21,5.072287082672119,5.091659565295498,4.9505836513205415,4.977905032613542,709365924
2005-04-22,5.360151290893555,5.563569425805116,5.321653374075626,5.536247575488987,1326875796
2005-04-25,5.551896095275879,5.581949140060032,5.402622827228436,5.410074801074477,792806400
2005-04-26,5.433172225952148,5.513894039420071,5.4217472249324254,5.469683388649204,690189120
2005-04-27,5.458754539489746,5.48533052627954,5.383249016198781,5.4142954289740866,410181408
2005-04-28,5.450558662414551,5.515881023631528,5.407340915729338,5.45180002674788,346964688
2005-04-29,5.464219570159912,5.520103210699455,5.410073745105042,5.511657862844336,366441192
2005-05-02,5.521097183227539,5.556117576512238,5.469435501136792,5.51513645654005,390305304
2005-05-03,5.617961883544922,5.666642960986352,5.497004813124698,5.510168576276009,710496792
2005-05-04,5.6753363609313965,5.709612311203833,5.638081230721577,5.6437930214545835,482856660
2005-05-05,5.637584209442139,5.678317339727841,5.610263778797737,5.678317339727841,300083616
2005-05-06,5.66341495513916,5.693965395194769,5.6249170371994275,5.672853679543434,270285444
2005-05-09,5.613739967346191,5.675336346280148,5.599085430964472,5.662918442836908,221250528
2005-05-10,5.6579508781433105,5.6579508781433105,5.5814515035348675,5.600079067887102,253578168
2005-05-11,5.744632720947266,5.761770459510803,5.661179714558781,5.687010316867348,458692848
2005-05-12,5.6808013916015625,5.767980861584234,5.667886089849068,5.732711060810885,357570072
2005-05-13,5.693716526031494,5.739665467412942,5.646029295828395,5.6922262261405665,296323380
2005-05-16,5.738672256469727,5.752829395947537,5.6770758743591605,5.704645239978615,227028744
2005-05-17,5.7903337478637695,5.798281698409883,5.7175603552547525,5.726502154565117,312043644
2005-05-18,5.940103054046631,5.960221392885782,5.800020542017558,5.802255755245912,491987520
2005-05-19,5.94059944152832,5.990025907046374,5.91799790076973,5.969411590561614,388271340
2005-05-20,6.000954627990723,6.002445401184462,5.952273547664473,5.991019452861774,326213460
2005-05-23,6.3447041511535645,6.4105229702008515,6.028275948810623,6.039452488308165,854676468
2005-05-24,6.358364582061768,6.5928301003874585,6.296271742710974,6.382208436821388,1160562276
2005-05-25,6.477832794189453,6.482055232208165,6.224988170127906,6.277147253171876,721593684
2005-05-26,6.4378437995910645,6.55110328760415,6.415490719208835,6.48155847781401,541322136
2005-05-27,6.606738567352295,6.607979931818781,6.4390862147452586,6.469138782410656,486876636
2005-05-31,6.886655330657959,6.914721146140585,6.690439771638298,6.691929598243011,888582528
2005-06-01,7.153159141540527,7.274614075844823,7.004632242465357,7.033939893504043,1406260332
2005-06-02,7.150676727294922,7.197370582973397,7.06871259787634,7.171290570964217,718245036
2005-06-03,6.960919380187988,7.185448755163901,6.890132262587348,7.123106986079258,750540708
2005-06-06,7.226181507110596,7.295974298997729,6.999913381823044,7.013822058458412,900134964
2005-06-07,7.280327320098877,7.44102558476231,7.210286530308918,7.379180735386839,971947080
2005-06-08,6.943532466888428,7.282065753134266,6.90478608949337,7.2736213514308545,1027007964
2005-06-09,7.111184597015381,7.165578411706836,6.968369479888935,7.071692834258119,656986356
2005-06-10,7.016555309295654,7.135277179054442,6.954958451153889,7.1280746145227365,507356136
2005-06-13,7.022764682769775,7.058530463941763,6.868027619979998,6.949991282602831,511615872
2005-06-14,6.913479328155518,6.985258871287824,6.898577275975455,6.919440527636592,403272324
2005-06-15,6.8253068923950195,6.887399726694295,6.642255085311681,6.8302747166784865,834488676
2005-06-16,6.890877723693848,6.912237427739448,6.782338548258359,6.811894192185236,497997504
2005-06-17,6.961912155151367,6.961912155151367,6.852627130453682,6.929623430122139,416958624
2005-06-20,7.120871543884277,7.14496338460913,6.7490556813510265,6.857346863192461,840147012
2005-06-21,7.149185657501221,7.210285585472974,7.077902092693303,7.154898394756047,604686708
2005-06-22,7.185449123382568,7.260457262670333,7.169801683074721,7.194638912448829,418541040
2005-06-23,7.195631504058838,7.3223022592622735,7.115904011187076,7.153159614558467,561693744
2005-06-24,7.382906436920166,7.401533530482406,7.19240359828617,7.225188778461584,710137152
2005-06-27,7.553041458129883,7.56223124698392,7.298707496924743,7.423887489758044,711403884
2005-06-28,7.500884056091309,7.680954326031376,7.500884056091309,7.607188023716931,760698540
2005-06-29,7.270392417907715,7.559996186939678,7.256235277658762,7.513301855099638,731216052
2005-06-30,7.305909633636475,7.4246324416877485,7.228665340734411,7.310628995521691,603172224
2005-07-01,7.233880996704102,7.357818660443937,7.1834611598251845,7.328013611616202,368734896
2005-07-05,7.344655513763428,7.35136209991018,7.208546978300328,7.254993317375089,299460240
2005-07-06,7.24058723449707,7.3915983053200325,7.237110656626949,7.384147751901939,319691988
2005-07-07,7.340433120727539,7.346890297782142,7.1658266802367265,7.187683306439655,426457116
2005-07-08,7.357571601867676,7.389114943361634,7.303426718615498,7.35806852627344,298005696
2005-07-11,7.28603982925415,7.366760700613843,7.228168961183498,7.361793349747645,335276388
2005-07-12,7.247045993804932,7.312118957489695,7.22593427781417,7.287033739123665,234361404
2005-07-13,7.422893524169922,7.432331301220098,7.25499318932778,7.265175879680381,457058484
2005-07-14,7.473313331604004,7.618859641076575,7.45294653120421,7.583839250789973,426281292
2005-07-15,7.480764865875244,7.535656082439857,7.445743999948057,7.482007176893756,337198464
2005-07-18,7.439783096313477,7.498399351493311,7.395323980533022,7.4512085713211595,248063688
2005-07-19,7.6970977783203125,7.7082752638945955,7.495915816038543,7.503366368811679,504351144
2005-07-20,7.7492570877075195,7.76440760334611,7.4959165002754595,7.589552678410656,571843584
2005-07-21,7.797441005706787,7.893313340776411,7.729634960949877,7.800173143403659,790784424
2005-07-22,7.5108184814453125,7.680954042548961,7.360055873570012,7.609422483036276,934536528
2005-07-25,7.3481340408325195,7.532923668636353,7.326028003044482,7.510569641899463,385965648
2005-07-26,7.3540940284729,7.401532795184513,7.254744648976747,7.327270050954918,392283324
2005-07-27,7.37495756149292,7.407245339940631,7.26244347519315,7.395075425793368,288427284
2005-07-28,7.289765357971191,7.386880001832967,7.284300609440849,7.386880001832967,236786976
2005-07-29,7.1471991539001465,7.27337299777285,7.128074662495649,7.255987268591074,334197468
2005-08-01,7.242823600769043,7.264928692490395,7.155644598437567,7.156140576345505,226269504
2005-08-02,7.431089401245117,7.439285340548334,7.230651879738262,7.242573805306304,291316392
2005-08-03,7.384147644042969,7.444254674062438,7.341923740358836,7.401533372707719,236986776
2005-08-04,7.394827842712402,7.426370236354857,7.333230989014073,7.3406815419572995,209250540
2005-08-05,7.261202335357666,7.414200627140153,7.235371731508159,7.389114936637276,237350412
2005-08-08,7.233880996704102,7.343165544724092,7.215004497330621,7.292247836979686,179092728
2005-08-09,7.2418293952941895,7.269398286286778,7.165826942009849,7.251515161229923,230940828
2005-08-10,7.095537185668945,7.260706338867605,7.075667308427423,7.2351237240249775,274884840
2005-08-11,7.055051803588867,7.117890968531853,6.969860506454366,7.1007527563139545,300295404
2005-08-12,7.195879936218262,7.207801862544611,6.995194413022053,7.037914767340138,263172564
2005-08-15,7.0538105964660645,7.271634803457012,7.048097385671355,7.197867086443907,326661012
2005-08-16,7.094791412353516,7.14794386349646,7.037417943574331,7.075666922760454,284083632
2005-08-17,7.081131458282471,7.117641674313163,7.053810083597433,7.091314621613459,155176668
2005-08-18,6.954212665557861,6.966879978206232,6.830274516276384,6.8528765306775234,474437088
2005-08-19,6.954461097717285,6.990474864676852,6.945022373874799,6.979050336319571,221494284
2005-08-22,6.805685520172119,6.990972541731756,6.789293167043443,6.985259330802132,272247480
2005-08-23,6.944028854370117,6.948003776146553,6.808417244622256,6.859085547423631,232635132
2005-08-24,7.0182929039001465,7.0724387335942165,6.8662884610167465,6.8941062892099785,343380276
2005-08-25,7.018789291381836,7.053809678839548,6.953714920233827,7.017795442714829,174888936
2005-08-26,7.043379306793213,7.079145084709964,7.020528830364403,7.040894684850682,150061788
2005-08-29,7.164336681365967,7.180977969940213,7.01009702386645,7.01009702386645,235883880
2005-08-30,7.135028839111328,7.190664494513487,7.1005044251064335,7.138009438966062,191488320
2005-08-31,7.103485107421875,7.165578887650548,7.062751977559206,7.158872774530214,201158640
2005-09-01,7.109694004058838,7.140741366159018,7.07864758848129,7.101249602401086,109574316
2005-09-02,7.164336681365967,7.202586609561734,7.114413762165912,7.116152524336995,137242620
2005-09-06,7.131054878234863,7.187683909283378,7.123354916384246,7.17799719636645,168323508
2005-09-07,7.323791980743408,7.339439892383149,7.085601934508119,7.100752448521035,299680020
2005-09-08,7.33670711517334,7.433324354000948,7.286287277145905,7.3227984391285075,264267468
2005-09-09,7.4286065101623535,7.428854499097258,7.365767344536971,7.38364999700702,175444380
2005-09-12,7.693123817443848,7.73485032053254,7.476045953941936,7.49467304580143,415044540
2005-09-13,7.741308689117432,7.836932086139517,7.6044547655548325,7.674744483907109,411584004
2005-09-14,7.525721073150635,7.781048884750941,7.458659939738532,7.668038806787101,450580968
2005-09-15,7.516282558441162,7.618860539310211,7.3992985016510895,7.4392862473433,618029352
2005-09-16,7.456176280975342,7.562976216955513,7.447978921619507,7.551054290996686,302888808
2005-09-19,7.545341968536377,7.600233185970365,7.468843057742182,7.47604656871828,230245524
2005-09-20,7.647671222686768,7.731870092737323,7.581107489640427,7.603957493258963,373665960
2005-09-21,7.746772766113281,7.792970645149762,7.5992396955388335,7.660090692206927,404383212
2005-09-22,7.733608722686768,7.928581976277289,7.703804144307897,7.736837311436639,519735744
2005-09-23,7.832710266113281,7.878659208899527,7.7639113196643965,7.77409401049753,339012648
2005-09-26,7.805886745452881,7.9715523679787355,7.7631668596404095,7.93553717626605,395380224
2005-09-27,7.797441005706787,7.908463855948758,7.78353185502065,7.822527169382188,274649076
2005-09-28,7.6002326011657715,7.82625179177294,7.590297426454172,7.804394691364207,319576104
2005-09-29,7.690143585205078,7.717464961877133,7.602219675240341,7.617122201310431,224327448
2005-09-30,7.860030174255371,7.885861249336606,7.756458831531203,7.80439452220796,365685948
2005-10-03,7.915170192718506,7.950687981657663,7.768878492494138,7.78974174460401,366045588
2005-10-04,7.724419593811035,7.979747396900302,7.7179614696329315,7.946713755713754,365406228
2005-10-05,7.717217445373535,7.821285252251939,7.649907848369143,7.766394979871131,332802864
2005-10-06,7.767885208129883,7.810853550562209,7.701816980309836,7.802408202175734,319432248
2005-10-07,7.77384614944458,7.8652475853827495,7.712994206292368,7.818553255229436,270541188
2005-10-10,7.715725898742676,7.819297244072933,7.678469348390218,7.781793651315029,222665112
2005-10-11,7.602716445922852,7.765400982013495,7.571918016953214,7.714733148463726,341362296
2005-10-12,7.4753007888793945,7.629788429064551,7.426370300695812,7.580362909537124,371875752
2005-10-13,7.3876237869262695,7.500883264874509,7.219723450677149,7.500883264874509,422285292
2005-10-14,7.355335712432861,7.4569203029507,7.265921036124174,7.448723890577054,340423236
2005-10-17,7.5753960609436035,7.580363412119008,7.316092852058062,7.389115185991017,302365332
2005-10-18,7.532675266265869,7.64891392726359,7.519262567003063,7.574401770927071,282828888
2005-10-19,7.667293548583984,7.696354162318236,7.549565052980496,7.550558428572519,280147572
2005-10-20,7.530688285827637,7.72764829814781,7.481261817778797,7.699334018571162,555911532
2005-10-21,8.442219734191895,8.60440734819306,8.270841384613163,8.588760381166002,914780304
2005-10-24,8.659544944763184,8.675689780617903,8.49909516755073,8.52840423961741,376890732
2005-10-25,8.616328239440918,8.628499574258461,8.515737490829082,8.588262896204665,274856868
2005-10-26,8.828191757202148,8.8421009084211,8.598446085968979,8.600681772609276,355943700
2005-10-27,8.769078254699707,8.86917302760046,8.734803722108603,8.857003585565614,205170624
2005-10-28,8.895998001098633,8.91537142834867,8.817760325232221,8.823970460867725,235903860
2005-10-31,9.242975234985352,9.307800677013903,8.929279650771175,8.94741029178941,573142284
2005-11-01,9.422798156738281,9.535063320940777,9.165234186161875,9.236021779201232,653589756
2005-11-02,9.43025016784668,9.562384737063446,9.367908396593863,9.48042060367286,422193384
2005-11-03,9.585978507995605,9.601626419434838,9.472471519138072,9.498055078192694,297638064
2005-11-04,9.697251319885254,9.731029873474963,9.573560687314583,9.686073833984482,352643004
2005-11-07,9.811503410339355,9.872106416776923,9.739971853253966,9.813241225945575,383276340
2005-11-08,9.684086799621582,9.825411144911648,9.651301149244462,9.792128570161067,315584100
2005-11-09,9.417085647583008,9.644098699127534,9.389267346202107,9.603862020267307,418257324
2005-11-10,9.713890075683594,9.720100210038556,9.374363923521662,9.397461912953785,364782852
2005-11-11,9.696503639221191,9.857946297124402,9.65800573095862,9.813736125779082,282273444
2005-11-14,9.859687805175781,9.890733750710387,9.724572632031897,9.739226696933322,312003684
2005-11-15,9.756115913391113,9.860432177711012,9.710166969997506,9.795357797089858,344651004
2005-11-16,9.888996124267578,9.906381854099743,9.788653354724485,9.840563501783798,347460192
2005-11-17,10.02063274383545,10.029574543313686,9.923270584448346,9.979651152641498,368119512
2005-11-18,9.940159797668457,10.046712686235013,9.931217998673242,10.021626051264212,280742976
2005-11-21,10.1674222946167,10.182822219539759,9.773254259268882,9.914329687055133,412990596
